No,sec,Time,Julabo_ex_pv(°C),Pressure(Pa),P_slope,,,Weight(g),W_slope,,,Interval
 11 , 185072.422 ,13:13:07,30.95,3973330,,,,7.758350,,,0.000030,/300sec
 11 , 185372.641 ,13:18:07,30.95,3972094,,,,7.759570,,,0.000030,/300sec
 11 , 185672.641 ,13:23:07,30.93,3971682,,,,7.760550,,,0.000030,/300sec
 11 , 185972.703 ,13:28:07,30.93,3971682,,,,7.761360,,,0.000030,/300sec
 11 , 186272.906 ,13:33:08,30.93,3971270,,,,7.762100,,,0.000030,/300sec
 11 , 186572.844 ,13:38:08,30.93,3970446,,,,7.762750,,,0.000030,/300sec
 11 , 186872.687 ,13:43:07,30.93,3970446,,,,7.763420,,,0.000030,/300sec
 11 , 187172.578 ,13:48:07,30.93,3970858,,,,7.763940,,,0.000030,/300sec
 11 , 187472.266 ,13:53:07,30.93,3970858,,,,7.764480,,,0.000030,/300sec
 11 , 187772.406 ,13:58:07,30.93,3970034,-363.309,>=,135.000,7.765020,0.0007855,>=,0.000030,/300sec
 11 , 188072.719 ,14:03:07,30.93,3969622,-288.400,>=,135.000,7.765460,0.0006875,>=,0.000030,/300sec
 11 , 188372.891 ,14:08:08,30.92,3969210,-254.691,>=,135.000,7.765920,0.0006211,>=,0.000030,/300sec
 11 , 188672.25 ,14:13:07,30.93,3969210,-250.945,>=,135.000,7.766280,0.0005688,>=,0.000030,/300sec
 11 , 188972.281 ,14:18:07,30.93,3970034,-206.000,>=,135.000,7.766620,0.0005245,>=,0.000030,/300sec
 11 , 189272.406 ,14:23:07,30.93,3969622,-164.800,>=,135.000,7.766990,0.0004859,>=,0.000030,/300sec
 11 , 189572.641 ,14:28:07,30.93,3969210,-146.073,>=,135.000,7.767290,0.0004502,>=,0.000030,/300sec
 11 , 189872.312 ,14:33:07,30.93,3969622,-134.836,<,135.000,7.767580,0.0004159,>=,0.000030,/300sec
 11 , 190172.406 ,14:38:07,30.93,3969210,-134.836,<,135.000,7.767860,0.0003870,>=,0.000030,/300sec
 11 , 190472.641 ,14:43:07,30.92,3968386,-138.582,>=,135.000,7.768100,0.0003570,>=,0.000030,/300sec
 11 , 190772.266 ,14:48:07,30.91,3968386,-119.854,<,135.000,7.768390,0.0003318,>=,0.000030,/300sec
 11 , 191072.187 ,14:53:07,30.92,3968798,-104.873,<,135.000,7.768570,0.0003087,>=,0.000030,/300sec
 11 , 191372.656 ,14:58:07,30.91,3968386,-119.854,<,135.000,7.768770,0.0002865,>=,0.000030,/300sec
 11 , 191672.453 ,15:03:07,30.92,3968386,-146.073,>=,135.000,7.768980,0.0002687,>=,0.000030,/300sec
 11 , 191972.281 ,15:08:07,30.92,3967562,-202.254,>=,135.000,7.769220,0.0002537,>=,0.000030,/300sec
 11 , 192272.359 ,15:13:07,30.92,3967974,-179.782,>=,135.000,7.769390,0.0002383,>=,0.000030,/300sec
 11 , 192572.516 ,15:18:07,30.92,3967562,-179.782,>=,135.000,7.769600,0.0002274,>=,0.000030,/300sec
 11 , 192872.844 ,15:23:08,30.93,3968386,-146.073,>=,135.000,7.769730,0.0002150,>=,0.000030,/300sec
 11 , 193172.281 ,15:28:07,30.92,3967974,-101.127,<,135.000,7.769950,0.0002063,>=,0.000030,/300sec
 11 , 193472.734 ,15:33:07,30.93,3968386,-44.945,<,135.000,7.770000,0.0001935,>=,0.000030,/300sec
 11 , 193772.703 ,15:38:07,30.93,3967974,-44.945,<,135.000,7.770080,0.0001781,>=,0.000030,/300sec
 11 , 194072.578 ,15:43:07,30.94,3968386,-22.473,<,135.000,7.770120,0.0001623,>=,0.000030,/300sec
 11 , 194372.297 ,15:48:07,30.94,3967562,-14.982,<,135.000,7.770330,0.0001501,>=,0.000030,/300sec
 11 , 194672.359 ,15:53:07,30.94,3967150,-37.455,<,135.000,7.770320,0.0001324,>=,0.000030,/300sec
 11 , 194972.25 ,15:58:07,30.94,3967562,-29.964,<,135.000,7.770430,0.0001170,>=,0.000030,/300sec
 11 , 195272.578 ,16:03:07,30.94,3967974,-41.200,<,135.000,7.770490,0.0001043,>=,0.000030,/300sec
 11 , 195572.312 ,16:08:07,30.94,3967150,-71.164,<,135.000,7.770620,0.0000952,>=,0.000030,/300sec
 11 , 195872.391 ,16:13:07,30.94,3967974,-78.654,<,135.000,7.770610,0.0000859,>=,0.000030,/300sec
 11 , 196172.844 ,16:18:08,30.94,3967150,-82.400,<,135.000,7.770710,0.0000791,>=,0.000030,/300sec
 11 , 196472.703 ,16:23:07,30.94,3967150,-97.382,<,135.000,7.770770,0.0000781,>=,0.000030,/300sec
 11 , 196772.234 ,16:28:07,30.93,3966326,-119.854,<,135.000,7.770840,0.0000755,>=,0.000030,/300sec
 11 , 197072.266 ,16:33:07,30.93,3966326,-146.073,>=,135.000,7.770900,0.0000725,>=,0.000030,/300sec
 11 , 197372.641 ,16:38:07,30.93,3966738,-116.109,<,135.000,7.770960,0.0000668,>=,0.000030,/300sec
 11 , 197672.531 ,16:43:07,30.93,3966738,-116.109,<,135.000,7.771030,0.0000682,>=,0.000030,/300sec
 11 , 197972.203 ,16:48:07,30.93,3966326,-149.818,>=,135.000,7.771050,0.0000635,>=,0.000030,/300sec
 11 , 198272.547 ,16:53:07,30.93,3965914,-172.291,>=,135.000,7.771100,0.0000605,>=,0.000030,/300sec
 11 , 198572.437 ,16:58:07,30.94,3966326,-138.582,>=,135.000,7.771100,0.0000547,>=,0.000030,/300sec
 11 , 198872.5 ,17:03:07,30.94,3967150,-97.382,<,135.000,7.771080,0.0000495,>=,0.000030,/300sec
 11 , 199172.594 ,17:08:07,30.94,3966738,-29.964,<,135.000,7.771190,0.0000446,>=,0.000030,/300sec
 11 , 199472.328 ,17:13:07,30.95,3966738,3.745,<,135.000,7.771270,0.0000435,>=,0.000030,/300sec
 11 , 199772.156 ,17:18:07,30.95,3966326,22.473,<,135.000,7.771230,0.0000388,>=,0.000030,/300sec
 11 , 200072.391 ,17:23:07,30.95,3966738,22.473,<,135.000,7.771320,0.0000378,>=,0.000030,/300sec
 11 , 200372.672 ,17:28:07,30.95,3966738,18.727,<,135.000,7.771300,0.0000348,>=,0.000030,/300sec
 11 , 200672.203 ,17:33:07,30.95,3966738,33.709,<,135.000,7.771360,0.0000342,>=,0.000030,/300sec
 11 , 200972.672 ,17:38:07,30.96,3966326,29.964,<,135.000,7.771380,0.0000346,>=,0.000030,/300sec
 11 , 201272.844 ,17:43:08,30.96,3965914,-11.236,<,135.000,7.771400,0.0000339,>=,0.000030,/300sec
 11 , 201572.406 ,17:48:07,30.96,3966738,-33.709,<,135.000,7.771380,0.0000318,>=,0.000030,/300sec
 11 , 201872.656 ,17:53:07,30.97,3966326,-59.927,<,135.000,7.771420,0.0000290,<,0.000030,/300sec
 12 , 203081.594 ,18:13:16,31.01,4457017,,,,7.711630,,,0.000030,/300sec
 12 , 203382.078 ,18:18:17,31.02,4456193,,,,7.713320,,,0.000030,/300sec
 12 , 203682.141 ,18:23:17,31.00,4454957,,,,7.714590,,,0.000030,/300sec
 12 , 203982.25 ,18:28:17,31.00,4454545,,,,7.715670,,,0.000030,/300sec
 12 , 204281.687 ,18:33:16,31.00,4454545,,,,7.716510,,,0.000030,/300sec
 12 , 204582.203 ,18:38:17,31.00,4454133,,,,7.717410,,,0.000030,/300sec
 12 , 204881.875 ,18:43:17,31.01,4453309,,,,7.718160,,,0.000030,/300sec
 12 , 205181.984 ,18:48:17,31.01,4452897,,,,7.718760,,,0.000030,/300sec
 12 , 205481.906 ,18:53:17,31.00,4452897,,,,7.719420,,,0.000030,/300sec
 12 , 205782.172 ,18:58:17,31.00,4452485,,,,7.719920,,,0.000030,/300sec
 12 , 206081.844 ,19:03:17,31.01,4452897,-419.491,>=,135.000,7.720400,0.0008415,>=,0.000030,/300sec
 12 , 206382.094 ,19:08:17,31.00,4453309,-303.382,>=,135.000,7.720890,0.0007365,>=,0.000030,/300sec
 12 , 206681.781 ,19:13:16,31.00,4452485,-235.963,>=,135.000,7.721360,0.0006607,>=,0.000030,/300sec
 12 , 206981.844 ,19:18:17,31.01,4452485,-202.254,>=,135.000,7.721700,0.0005966,>=,0.000030,/300sec
 12 , 207282.141 ,19:23:17,30.99,4452073,-187.273,>=,135.000,7.722210,0.0005500,>=,0.000030,/300sec
 12 , 207582.062 ,19:28:17,31.00,4452073,-149.818,>=,135.000,7.722550,0.0005052,>=,0.000030,/300sec
 12 , 207881.656 ,19:33:16,31.00,4452073,-112.364,<,135.000,7.722870,0.0004691,>=,0.000030,/300sec
 12 , 208182.375 ,19:38:17,31.00,4452485,-82.400,<,135.000,7.723120,0.0004356,>=,0.000030,/300sec
 12 , 208481.984 ,19:43:17,30.99,4452073,-86.145,<,135.000,7.723430,0.0004039,>=,0.000030,/300sec
 12 , 208782.016 ,19:48:17,31.00,4451661,-101.127,<,135.000,7.723670,0.0003766,>=,0.000030,/300sec
 12 , 209081.672 ,19:53:16,31.00,4452073,-108.618,<,135.000,7.723940,0.0003503,>=,0.000030,/300sec
 12 , 209382.078 ,19:58:17,30.99,4452073,-89.891,<,135.000,7.724130,0.0003222,>=,0.000030,/300sec
 12 , 209682.375 ,20:03:17,31.00,4451249,-78.654,<,135.000,7.724410,0.0002996,>=,0.000030,/300sec
 12 , 209982 ,20:08:17,31.00,4451249,-93.636,<,135.000,7.724570,0.0002780,>=,0.000030,/300sec
 12 , 210281.797 ,20:13:16,31.01,4452485,-41.200,<,135.000,7.724710,0.0002521,>=,0.000030,/300sec
 12 , 210581.625 ,20:18:16,31.01,4451661,-48.691,<,135.000,7.724920,0.0002362,>=,0.000030,/300sec
 12 , 210881.719 ,20:23:16,31.01,4451661,-52.436,<,135.000,7.725100,0.0002224,>=,0.000030,/300sec
 12 , 211181.703 ,20:28:16,31.02,4451249,-71.164,<,135.000,7.725280,0.0002110,>=,0.000030,/300sec
 12 , 211481.766 ,20:33:16,31.02,4452073,-22.473,<,135.000,7.725360,0.0001950,>=,0.000030,/300sec
 12 , 211782.047 ,20:38:17,31.02,4451661,-11.236,<,135.000,7.725490,0.0001815,>=,0.000030,/300sec
 12 , 212081.812 ,20:43:16,31.02,4451661,-18.727,<,135.000,7.725630,0.0001686,>=,0.000030,/300sec
 12 , 212381.828 ,20:48:16,31.02,4451249,-22.473,<,135.000,7.725720,0.0001568,>=,0.000030,/300sec
 12 , 212681.594 ,20:53:16,31.04,4452485,37.455,<,135.000,7.725820,0.0001437,>=,0.000030,/300sec
 12 , 212982.109 ,20:58:17,31.04,4452073,29.964,<,135.000,7.725860,0.0001324,>=,0.000030,/300sec
 12 , 213281.891 ,21:03:17,31.05,4451661,-3.745,<,135.000,7.726030,0.0001243,>=,0.000030,/300sec
 12 , 213581.75 ,21:08:16,31.04,4451249,7.491,<,135.000,7.726130,0.0001151,>=,0.000030,/300sec
 12 , 213881.641 ,21:13:16,31.05,4451249,-14.982,<,135.000,7.726170,0.0001063,>=,0.000030,/300sec
 12 , 214181.734 ,21:18:16,31.06,4451661,-14.982,<,135.000,7.726220,0.0000982,>=,0.000030,/300sec
 12 , 214481.922 ,21:23:17,31.06,4451249,-56.182,<,135.000,7.726340,0.0000952,>=,0.000030,/300sec
 12 , 214782.156 ,21:28:17,31.06,4451249,-52.436,<,135.000,7.726320,0.0000860,>=,0.000030,/300sec
 12 , 215082 ,21:33:17,31.07,4452073,-26.218,<,135.000,7.726430,0.0000802,>=,0.000030,/300sec
 12 , 215382.172 ,21:38:17,31.07,4451661,-22.473,<,135.000,7.726420,0.0000730,>=,0.000030,/300sec
 12 , 215682.234 ,21:43:17,31.07,4450837,-78.654,<,135.000,7.726560,0.0000699,>=,0.000030,/300sec
 12 , 215982.281 ,21:48:17,31.07,4451661,-26.218,<,135.000,7.726580,0.0000655,>=,0.000030,/300sec
 12 , 216281.641 ,21:53:16,31.08,4451661,11.236,<,135.000,7.726580,0.0000565,>=,0.000030,/300sec
 12 , 216581.672 ,21:58:16,31.08,4451661,29.964,<,135.000,7.726620,0.0000519,>=,0.000030,/300sec
 12 , 216881.656 ,22:03:16,31.08,4450837,-11.236,<,135.000,7.726860,0.0000584,>=,0.000030,/300sec
 12 , 217182.281 ,22:08:17,31.09,4450425,-67.418,<,135.000,7.726830,0.0000590,>=,0.000030,/300sec
 12 , 217481.969 ,22:13:17,31.09,4451249,-56.182,<,135.000,7.726780,0.0000541,>=,0.000030,/300sec
 12 , 217781.922 ,22:18:17,31.10,4450837,-82.400,<,135.000,7.726800,0.0000515,>=,0.000030,/300sec
 12 , 218081.875 ,22:23:17,31.09,4451249,-86.145,<,135.000,7.726770,0.0000424,>=,0.000030,/300sec
 12 , 218382.047 ,22:28:17,31.10,4450425,-82.400,<,135.000,7.726880,0.0000401,>=,0.000030,/300sec
 12 , 218682.062 ,22:33:17,31.10,4451249,-48.691,<,135.000,7.726870,0.0000327,>=,0.000030,/300sec
 12 , 218982 ,22:38:17,31.10,4451249,-56.182,<,135.000,7.726860,0.0000285,<,0.000030,/300sec
 13 , 220337.469 ,23:00:52,31.15,4942765,,,,7.659580,,,0.000030,/300sec
 13 , 220637.328 ,23:05:52,31.11,4940705,,,,7.661420,,,0.000030,/300sec
 13 , 220937.422 ,23:10:52,31.11,4940293,,,,7.662630,,,0.000030,/300sec
 13 , 221237.578 ,23:15:52,31.10,4939469,,,,7.663580,,,0.000030,/300sec
 13 , 221537 ,23:20:52,31.11,4940293,,,,7.664570,,,0.000030,/300sec
 13 , 221837.016 ,23:25:52,31.10,4939057,,,,7.665440,,,0.000030,/300sec
 13 , 222137.406 ,23:30:52,31.10,4938645,,,,7.666280,,,0.000030,/300sec
 13 , 222437 ,23:35:52,31.10,4939469,,,,7.666920,,,0.000030,/300sec
 13 , 222736.969 ,23:40:52,31.10,4939057,,,,7.667520,,,0.000030,/300sec
 13 , 223037.422 ,23:45:52,31.10,4939057,,,,7.668150,,,0.000030,/300sec
 13 , 223337.172 ,23:50:52,31.10,4937821,-333.345,>=,135.000,7.668760,0.0008716,>=,0.000030,/300sec
 13 , 223637.297 ,23:55:52,31.09,4937409,-269.673,>=,135.000,7.669340,0.0007746,>=,0.000030,/300sec
 13 , 223937.328 ,00:00:52,31.09,4936997,-288.400,>=,135.000,7.669790,0.0007097,>=,0.000030,/300sec
 13 , 224237.141 ,00:05:52,31.10,4936585,-314.618,>=,135.000,7.670320,0.0006588,>=,0.000030,/300sec
 13 , 224537.453 ,00:10:52,31.09,4936173,-370.800,>=,135.000,7.670660,0.0006053,>=,0.000030,/300sec
 13 , 224837.047 ,00:15:52,31.09,4936997,-314.618,>=,135.000,7.671010,0.0005573,>=,0.000030,/300sec
 13 , 225137.047 ,00:20:52,31.10,4936997,-295.891,>=,135.000,7.671330,0.0005127,>=,0.000030,/300sec
 13 , 225437.016 ,00:25:52,31.09,4937821,-243.454,>=,135.000,7.671630,0.0004741,>=,0.000030,/300sec
 13 , 225737.453 ,00:30:52,31.09,4936997,-176.036,>=,135.000,7.672010,0.0004390,>=,0.000030,/300sec
 13 , 226037.078 ,00:35:52,31.09,4936173,-146.073,>=,135.000,7.672340,0.0004054,>=,0.000030,/300sec
 13 , 226337.484 ,00:40:52,31.09,4936997,-52.436,<,135.000,7.672550,0.0003718,>=,0.000030,/300sec
 13 , 226637.484 ,00:45:52,31.09,4936585,-26.218,<,135.000,7.672720,0.0003393,>=,0.000030,/300sec
 13 , 226937.203 ,00:50:52,31.09,4936585,-11.236,<,135.000,7.673010,0.0003155,>=,0.000030,/300sec
 13 , 227237.437 ,00:55:52,31.09,4936585,-11.236,<,135.000,7.673270,0.0002948,>=,0.000030,/300sec
 13 , 227537.031 ,01:00:52,31.09,4936173,-48.691,<,135.000,7.673470,0.0002805,>=,0.000030,/300sec
 13 , 227837.078 ,01:05:52,31.10,4936173,-104.873,<,135.000,7.673670,0.0002651,>=,0.000030,/300sec
 13 , 228137.203 ,01:10:52,31.09,4936173,-116.109,<,135.000,7.673700,0.0002428,>=,0.000030,/300sec
 13 , 228437.484 ,01:15:52,31.09,4935761,-138.582,>=,135.000,7.673990,0.0002267,>=,0.000030,/300sec
 13 , 228737.312 ,01:20:52,31.09,4935349,-123.600,<,135.000,7.674160,0.0002105,>=,0.000030,/300sec
 13 , 229037.5 ,01:25:52,31.10,4936173,-93.636,<,135.000,7.674220,0.0001948,>=,0.000030,/300sec
 13 , 229337.625 ,01:30:52,31.09,4936173,-101.127,<,135.000,7.674340,0.0001825,>=,0.000030,/300sec
 13 , 229637.437 ,01:35:52,31.09,4935761,-82.400,<,135.000,7.674600,0.0001752,>=,0.000030,/300sec
 13 , 229937.5 ,01:40:52,31.09,4935349,-93.636,<,135.000,7.674690,0.0001626,>=,0.000030,/300sec
 13 , 230237.594 ,01:45:52,31.09,4936173,-56.182,<,135.000,7.674760,0.0001512,>=,0.000030,/300sec
 13 , 230537.734 ,01:50:52,31.10,4936173,-14.982,<,135.000,7.674790,0.0001394,>=,0.000030,/300sec
 13 , 230837.531 ,01:55:52,31.10,4935761,-11.236,<,135.000,7.674890,0.0001292,>=,0.000030,/300sec
 13 , 231137 ,02:00:52,31.10,4935761,-3.745,<,135.000,7.675080,0.0001256,>=,0.000030,/300sec
 13 , 231437.047 ,02:05:52,31.10,4935761,7.491,<,135.000,7.675130,0.0001132,>=,0.000030,/300sec
 13 , 231737.422 ,02:10:52,31.11,4935349,-18.727,<,135.000,7.675130,0.0001035,>=,0.000030,/300sec
 13 , 232037.062 ,02:15:52,31.10,4935761,-44.945,<,135.000,7.675220,0.0000969,>=,0.000030,/300sec
 13 , 232337.109 ,02:20:52,31.09,4934937,-67.418,<,135.000,7.675330,0.0000889,>=,0.000030,/300sec
 13 , 232637.281 ,02:25:52,31.10,4935349,-59.927,<,135.000,7.675410,0.0000810,>=,0.000030,/300sec
 13 , 232937.25 ,02:30:52,31.10,4935349,-67.418,<,135.000,7.675390,0.0000766,>=,0.000030,/300sec
 13 , 233237.562 ,02:35:52,31.10,4935761,-74.909,<,135.000,7.675380,0.0000695,>=,0.000030,/300sec
 13 , 233537.156 ,02:40:52,31.09,4934937,-78.654,<,135.000,7.675540,0.0000673,>=,0.000030,/300sec
 13 , 233837.609 ,02:45:52,31.10,4934113,-108.618,<,135.000,7.675630,0.0000636,>=,0.000030,/300sec
 13 , 234137.047 ,02:50:52,31.10,4934937,-104.873,<,135.000,7.675670,0.0000596,>=,0.000030,/300sec
 13 , 234437.109 ,02:55:52,31.11,4935349,-74.909,<,135.000,7.675610,0.0000562,>=,0.000030,/300sec
 13 , 234737.156 ,03:00:52,31.10,4934937,-59.927,<,135.000,7.675720,0.0000556,>=,0.000030,/300sec
 13 , 235037.219 ,03:05:52,31.10,4934937,-59.927,<,135.000,7.675760,0.0000515,>=,0.000030,/300sec
 13 , 235337.156 ,03:10:52,31.11,4934525,-52.436,<,135.000,7.675820,0.0000494,>=,0.000030,/300sec
 13 , 235637.422 ,03:15:52,31.11,4935349,-41.200,<,135.000,7.675790,0.0000464,>=,0.000030,/300sec
 13 , 235937.75 ,03:20:52,31.11,4935349,-11.236,<,135.000,7.675760,0.0000422,>=,0.000030,/300sec
 13 , 236237.484 ,03:25:52,31.10,4934525,-18.727,<,135.000,7.675830,0.0000369,>=,0.000030,/300sec
 13 , 236537.047 ,03:30:52,31.11,4933701,-33.709,<,135.000,7.676000,0.0000348,>=,0.000030,/300sec
 13 , 236837.25 ,03:35:52,31.12,4934937,-18.727,<,135.000,7.675920,0.0000322,>=,0.000030,/300sec
 13 , 237137.062 ,03:40:52,31.11,4934937,-48.691,<,135.000,7.675900,0.0000301,>=,0.000030,/300sec
 13 , 237437.5 ,03:45:52,31.11,4934113,-78.654,<,135.000,7.676010,0.0000327,>=,0.000030,/300sec
 13 , 237737.172 ,03:50:52,31.11,4934525,-59.927,<,135.000,7.676050,0.0000308,>=,0.000030,/300sec
 13 , 238037.094 ,03:55:52,31.11,4933701,-93.636,<,135.000,7.675980,0.0000277,<,0.000030,/300sec
 14 , 241349.484 ,04:51:04,31.13,5394317,,,,7.608790,,,0.000030,/300sec
 14 , 241649 ,04:56:04,31.13,5393081,,,,7.609650,,,0.000030,/300sec
 14 , 241949.672 ,05:01:04,31.13,5393081,,,,7.610400,,,0.000030,/300sec
 14 , 242249.437 ,05:06:04,31.14,5393081,,,,7.610960,,,0.000030,/300sec
 14 , 242549.172 ,05:11:04,31.15,5393493,,,,7.611560,,,0.000030,/300sec
 14 , 242849.516 ,05:16:04,31.14,5393081,,,,7.612300,,,0.000030,/300sec
 14 , 243149.281 ,05:21:04,31.14,5392257,,,,7.612830,,,0.000030,/300sec
 14 , 243449.187 ,05:26:04,31.15,5392257,,,,7.613250,,,0.000030,/300sec
 14 , 243749.141 ,05:31:04,31.15,5392257,,,,7.613550,,,0.000030,/300sec
 14 , 244049.453 ,05:36:04,31.15,5393081,,,,7.613910,,,0.000030,/300sec
 14 , 244349.437 ,05:41:04,31.14,5392257,-142.327,>=,135.000,7.614600,0.0005581,>=,0.000030,/300sec
 14 , 244649.25 ,05:46:04,31.15,5392257,-97.382,<,135.000,7.614900,0.0005166,>=,0.000030,/300sec
 14 , 244949.078 ,05:51:04,31.15,5391845,-119.854,<,135.000,7.615220,0.0004811,>=,0.000030,/300sec
 14 , 245249.078 ,05:56:04,31.15,5393081,-74.909,<,135.000,7.615300,0.0004395,>=,0.000030,/300sec
 14 , 245549.437 ,06:01:04,31.15,5393081,-29.964,<,135.000,7.615640,0.0003993,>=,0.000030,/300sec
 14 , 245848.984 ,06:06:04,31.15,5391433,-37.455,<,135.000,7.616310,0.0003797,>=,0.000030,/300sec
 14 , 246149.094 ,06:11:04,31.15,5391845,-29.964,<,135.000,7.616420,0.0003624,>=,0.000030,/300sec
 14 , 246449.547 ,06:16:04,31.16,5391433,-74.909,<,135.000,7.616520,0.0003410,>=,0.000030,/300sec
 14 , 246749.266 ,06:21:04,31.16,5392257,-74.909,<,135.000,7.616680,0.0003163,>=,0.000030,/300sec
 14 , 247049.047 ,06:26:04,31.15,5391845,-93.636,<,135.000,7.617010,0.0002917,>=,0.000030,/300sec
 14 , 247349.578 ,06:31:04,31.16,5391021,-101.127,<,135.000,7.617230,0.0002654,>=,0.000030,/300sec
 14 , 247649.328 ,06:36:04,31.16,5391021,-134.836,<,135.000,7.617390,0.0002537,>=,0.000030,/300sec
 14 , 247949 ,06:41:04,31.16,5391433,-138.582,>=,135.000,7.617480,0.0002372,>=,0.000030,/300sec
 14 , 248248.984 ,06:46:04,31.15,5391021,-176.036,>=,135.000,7.617670,0.0002233,>=,0.000030,/300sec
 14 , 248549.328 ,06:51:04,31.16,5391021,-138.582,>=,135.000,7.617880,0.0002010,>=,0.000030,/300sec
 14 , 248849.016 ,06:56:04,31.16,5390609,-101.127,<,135.000,7.618020,0.0001802,>=,0.000030,/300sec
 14 , 249149.094 ,07:01:04,31.16,5391021,-112.364,<,135.000,7.618150,0.0001802,>=,0.000030,/300sec
 14 , 249449.156 ,07:06:04,31.16,5391433,-78.654,<,135.000,7.618180,0.0001708,>=,0.000030,/300sec
 14 , 249749.094 ,07:11:04,31.16,5390609,-101.127,<,135.000,7.618330,0.0001577,>=,0.000030,/300sec
 14 , 250049.266 ,07:16:04,31.16,5390197,-89.891,<,135.000,7.618560,0.0001474,>=,0.000030,/300sec
 14 , 250349.5 ,07:21:04,31.16,5390197,-82.400,<,135.000,7.618620,0.0001406,>=,0.000030,/300sec
 14 , 250649.016 ,07:26:04,31.17,5391021,-67.418,<,135.000,7.618620,0.0001313,>=,0.000030,/300sec
 14 , 250949.062 ,07:31:04,31.16,5390197,-89.891,<,135.000,7.618800,0.0001262,>=,0.000030,/300sec
 14 , 251249.469 ,07:36:04,31.16,5389373,-119.854,<,135.000,7.618930,0.0001191,>=,0.000030,/300sec
 14 , 251549.437 ,07:41:04,31.16,5389785,-134.836,<,135.000,7.618930,0.0001092,>=,0.000030,/300sec
 14 , 251849.234 ,07:46:04,31.17,5391021,-82.400,<,135.000,7.618990,0.0001020,>=,0.000030,/300sec
 14 , 252149.328 ,07:51:04,31.16,5390197,-89.891,<,135.000,7.618950,0.0000905,>=,0.000030,/300sec
 14 , 252449.187 ,07:56:04,31.15,5388961,-127.345,<,135.000,7.619280,0.0000927,>=,0.000030,/300sec
 14 , 252749.469 ,08:01:04,31.16,5389373,-104.873,<,135.000,7.619220,0.0000835,>=,0.000030,/300sec
 14 , 253049.453 ,08:06:04,31.16,5389785,-89.891,<,135.000,7.619190,0.0000717,>=,0.000030,/300sec
 14 , 253349.672 ,08:11:04,31.16,5389373,-108.618,<,135.000,7.619210,0.0000655,>=,0.000030,/300sec
 14 , 253649.406 ,08:16:04,31.15,5388961,-138.582,>=,135.000,7.619440,0.0000672,>=,0.000030,/300sec
 14 , 253949.578 ,08:21:04,31.15,5388549,-131.091,<,135.000,7.619500,0.0000641,>=,0.000030,/300sec
 14 , 254249.516 ,08:26:04,31.15,5388549,-146.073,>=,135.000,7.619460,0.0000610,>=,0.000030,/300sec
 14 , 254549.047 ,08:31:04,31.14,5388549,-191.018,>=,135.000,7.619620,0.0000663,>=,0.000030,/300sec
 14 , 254849.391 ,08:36:04,31.13,5386901,-280.909,>=,135.000,7.619720,0.0000698,>=,0.000030,/300sec
 14 , 255149.578 ,08:41:04,31.14,5387313,-258.436,>=,135.000,7.619710,0.0000690,>=,0.000030,/300sec
 14 , 255449 ,08:46:04,31.14,5388137,-209.745,>=,135.000,7.619630,0.0000558,>=,0.000030,/300sec
 14 , 255749.328 ,08:51:04,31.12,5386901,-265.927,>=,135.000,7.619950,0.0000690,>=,0.000030,/300sec
 14 , 256049.422 ,08:56:04,31.12,5386077,-318.363,>=,135.000,7.619930,0.0000719,>=,0.000030,/300sec
 14 , 256349.016 ,09:01:04,31.12,5386901,-280.909,>=,135.000,7.619840,0.0000626,>=,0.000030,/300sec
 14 , 256649.687 ,09:06:04,31.12,5386901,-239.709,>=,135.000,7.619940,0.0000531,>=,0.000030,/300sec
 14 , 256949.437 ,09:11:04,31.11,5386901,-198.509,>=,135.000,7.619910,0.0000481,>=,0.000030,/300sec
 14 , 257249.141 ,09:16:04,31.11,5385665,-217.236,>=,135.000,7.620110,0.0000512,>=,0.000030,/300sec
 14 , 257549.344 ,09:21:04,31.10,5386077,-191.018,>=,135.000,7.620040,0.0000434,>=,0.000030,/300sec
 14 , 257849.078 ,09:26:04,31.10,5386077,-142.327,>=,135.000,7.620040,0.0000390,>=,0.000030,/300sec
 14 , 258149.344 ,09:31:04,31.09,5385253,-198.509,>=,135.000,7.620140,0.0000408,>=,0.000030,/300sec
 14 , 258449.344 ,09:36:04,31.08,5384429,-254.691,>=,135.000,7.620130,0.0000378,>=,0.000030,/300sec
 14 , 258749.469 ,09:41:04,31.09,5385253,-202.254,>=,135.000,7.620180,0.0000289,<,0.000030,/300sec
 15 , 259704.797 ,09:56:59,30.83,4658073,,,,7.718930,,,0.000030,/300sec
 15 , 260005.016 ,10:02:00,30.97,4660133,,,,7.713330,,,0.000030,/300sec
 15 , 260305.391 ,10:07:00,31.02,4660545,,,,7.710830,,,0.000030,/300sec
 15 , 260605.25 ,10:12:00,31.03,4661369,,,,7.709300,,,0.000030,/300sec
 15 , 260905.156 ,10:17:00,31.03,4661781,,,,7.708510,,,0.000030,/300sec
 15 , 261205.469 ,10:22:00,31.03,4660545,,,,7.708150,,,0.000030,/300sec
 15 , 261504.922 ,10:27:00,31.02,4662193,,,,7.707740,,,0.000030,/300sec
 15 , 261805.156 ,10:32:00,31.02,4662193,,,,7.707470,,,0.000030,/300sec
 15 , 262104.734 ,10:36:59,31.03,4661781,,,,7.707420,,,0.000030,/300sec
 15 , 262405.016 ,10:42:00,31.03,4660957,,,,7.707290,,,0.000030,/300sec
